record_id,site_id,material_category,week,opening_stock,closing_stock,stockout_flag,days_below_threshold,emergency_replenishment_flag
INV-SITE_05-GRI-20251215,SITE_05,Grinding Media,2025-12-15,75.79,69.42,0,0,0
INV-SITE_05-GRI-20251222,SITE_05,Grinding Media,2025-12-22,69.42,63.25,0,0,0
INV-SITE_05-GRI-20251229,SITE_05,Grinding Media,2025-12-29,63.25,53.32,0,0,0
INV-SITE_05-GRI-20260105,SITE_05,Grinding Media,2026-01-05,53.32,0.0,1,7,1
INV-SITE_05-GRI-20260112,SITE_05,Grinding Media,2026-01-12,32.04,8.92,1,7,1
INV-SITE_05-GRI-20260119,SITE_05,Grinding Media,2026-01-19,44.45,13.03,0,7,1
INV-SITE_05-GRI-20260126,SITE_05,Grinding Media,2026-01-26,30.21,32.2,0,3,1
INV-SITE_05-GRI-20260202,SITE_05,Grinding Media,2026-02-02,46.57,51.51,0,0,0
INV-SITE_05-GRI-20260209,SITE_05,Grinding Media,2026-02-09,51.51,51.88,0,0,0
INV-SITE_05-GRI-20260216,SITE_05,Grinding Media,2026-02-16,51.88,28.72,0,4,1
INV-SITE_05-GRI-20260223,SITE_05,Grinding Media,2026-02-23,45.61,26.7,0,5,1
INV-SITE_05-GRI-20260302,SITE_05,Grinding Media,2026-03-02,53.14,65.74,0,0,0
INV-SITE_05-GRI-20260309,SITE_05,Grinding Media,2026-03-09,65.74,37.47,0,2,1
INV-SITE_05-GRI-20260316,SITE_05,Grinding Media,2026-03-16,72.84,31.36,0,4,0
INV-SITE_05-GRI-20260323,SITE_05,Grinding Media,2026-03-23,31.36,31.75,0,3,1
INV-SITE_05-GRI-20260330,SITE_05,Grinding Media,2026-03-30,64.21,27.34,0,5,0
INV-SITE_05-DRI-20251103,SITE_05,Drill Consumables,2025-11-03,154.0,138.15,0,0,0
INV-SITE_05-DRI-20251110,SITE_05,Drill Consumables,2025-11-10,138.15,169.33,0,0,0
INV-SITE_05-DRI-20251117,SITE_05,Drill Consumables,2025-11-17,169.33,188.16,0,0,0
INV-SITE_05-DRI-20251124,SITE_05,Drill Consumables,2025-11-24,188.16,186.8,0,0,0
INV-SITE_05-DRI-20251201,SITE_05,Drill Consumables,2025-12-01,186.8,195.07,0,0,0
INV-SITE_05-DRI-20251208,SITE_05,Drill Consumables,2025-12-08,195.07,201.65,0,0,0
INV-SITE_05-DRI-20251215,SITE_05,Drill Consumables,2025-12-15,201.65,183.39,0,0,0
INV-SITE_05-DRI-20251222,SITE_05,Drill Consumables,2025-12-22,183.39,178.09,0,0,0
INV-SITE_05-DRI-20251229,SITE_05,Drill Consumables,2025-12-29,178.09,136.99,0,0,0
INV-SITE_05-DRI-20260105,SITE_05,Drill Consumables,2026-01-05,136.99,120.06,0,0,0
INV-SITE_05-DRI-20260112,SITE_05,Drill Consumables,2026-01-12,120.06,96.6,0,0,0
INV-SITE_05-DRI-20260119,SITE_05,Drill Consumables,2026-01-19,96.6,124.55,0,0,0
INV-SITE_05-DRI-20260126,SITE_05,Drill Consumables,2026-01-26,124.55,119.85,0,0,0
INV-SITE_05-DRI-20260202,SITE_05,Drill Consumables,2026-02-02,119.85,149.66,0,0,0
INV-SITE_05-DRI-20260209,SITE_05,Drill Consumables,2026-02-09,149.66,185.36,0,0,0
INV-SITE_05-DRI-20260216,SITE_05,Drill Consumables,2026-02-16,185.36,190.46,0,0,0
INV-SITE_05-DRI-20260223,SITE_05,Drill Consumables,2026-02-23,190.46,178.78,0,0,0
INV-SITE_05-DRI-20260302,SITE_05,Drill Consumables,2026-03-02,178.78,188.61,0,0,0
INV-SITE_05-DRI-20260309,SITE_05,Drill Consumables,2026-03-09,188.61,172.36,0,0,0
INV-SITE_05-DRI-20260316,SITE_05,Drill Consumables,2026-03-16,172.36,155.31,0,0,0
INV-SITE_05-DRI-20260323,SITE_05,Drill Consumables,2026-03-23,155.31,137.62,0,0,0
INV-SITE_05-DRI-20260330,SITE_05,Drill Consumables,2026-03-30,137.62,174.2,0,0,0
INV-SITE_05-TYR-20251103,SITE_05,Tyres,2025-11-03,224.0,206.57,0,0,0
INV-SITE_05-TYR-20251110,SITE_05,Tyres,2025-11-10,206.57,223.77,0,0,0
INV-SITE_05-TYR-20251117,SITE_05,Tyres,2025-11-17,223.77,238.57,0,0,0
INV-SITE_05-TYR-20251124,SITE_05,Tyres,2025-11-24,238.57,267.56,0,0,0
INV-SITE_05-TYR-20251201,SITE_05,Tyres,2025-12-01,267.56,253.05,0,0,0
INV-SITE_05-TYR-20251208,SITE_05,Tyres,2025-12-08,253.05,261.93,0,0,0
INV-SITE_05-TYR-20251215,SITE_05,Tyres,2025-12-15,261.93,273.21,0,0,0
INV-SITE_05-TYR-20251222,SITE_05,Tyres,2025-12-22,273.21,260.86,0,0,0
INV-SITE_05-TYR-20251229,SITE_05,Tyres,2025-12-29,260.86,281.04,0,0,0
INV-SITE_05-TYR-20260105,SITE_05,Tyres,2026-01-05,281.04,270.55,0,0,0
INV-SITE_05-TYR-20260112,SITE_05,Tyres,2026-01-12,270.55,275.63,0,0,0
INV-SITE_05-TYR-20260119,SITE_05,Tyres,2026-01-19,275.63,273.67,0,0,0
INV-SITE_05-TYR-20260126,SITE_05,Tyres,2026-01-26,273.67,272.6,0,0,0
INV-SITE_05-TYR-20260202,SITE_05,Tyres,2026-02-02,272.6,288.17,0,0,0
INV-SITE_05-TYR-20260209,SITE_05,Tyres,2026-02-09,288.17,286.3,0,0,0
INV-SITE_05-TYR-20260216,SITE_05,Tyres,2026-02-16,286.3,311.81,0,0,0
INV-SITE_05-TYR-20260223,SITE_05,Tyres,2026-02-23,311.81,327.85,0,0,0
INV-SITE_05-TYR-20260302,SITE_05,Tyres,2026-03-02,327.85,326.04,0,0,0
INV-SITE_05-TYR-20260309,SITE_05,Tyres,2026-03-09,326.04,317.42,0,0,0
INV-SITE_05-TYR-20260316,SITE_05,Tyres,2026-03-16,317.42,334.51,0,0,0
INV-SITE_05-TYR-20260323,SITE_05,Tyres,2026-03-23,334.51,331.37,0,0,0
INV-SITE_05-TYR-20260330,SITE_05,Tyres,2026-03-30,331.37,359.18,0,0,0
INV-SITE_05-SAF-20251103,SITE_05,Safety PPE,2025-11-03,147.0,134.28,0,0,0
INV-SITE_05-SAF-20251110,SITE_05,Safety PPE,2025-11-10,134.28,103.41,0,0,0
INV-SITE_05-SAF-20251117,SITE_05,Safety PPE,2025-11-17,103.41,94.09,0,0,0
INV-SITE_05-SAF-20251124,SITE_05,Safety PPE,2025-11-24,94.09,90.76,0,0,0
INV-SITE_05-SAF-20251201,SITE_05,Safety PPE,2025-12-01,90.76,111.32,0,0,0
INV-SITE_05-SAF-20251208,SITE_05,Safety PPE,2025-12-08,111.32,115.32,0,0,0
INV-SITE_05-SAF-20251215,SITE_05,Safety PPE,2025-12-15,115.32,110.89,0,0,0
INV-SITE_05-SAF-20251222,SITE_05,Safety PPE,2025-12-22,110.89,79.42,0,0,0
INV-SITE_05-SAF-20251229,SITE_05,Safety PPE,2025-12-29,79.42,92.5,0,0,0
INV-SITE_05-SAF-20260105,SITE_05,Safety PPE,2026-01-05,92.5,82.47,0,0,0
INV-SITE_05-SAF-20260112,SITE_05,Safety PPE,2026-01-12,82.47,89.0,0,0,0
INV-SITE_05-SAF-20260119,SITE_05,Safety PPE,2026-01-19,89.0,80.02,0,0,0
INV-SITE_05-SAF-20260126,SITE_05,Safety PPE,2026-01-26,80.02,96.05,0,0,0
INV-SITE_05-SAF-20260202,SITE_05,Safety PPE,2026-02-02,96.05,89.38,0,0,0
INV-SITE_05-SAF-20260209,SITE_05,Safety PPE,2026-02-09,89.38,76.06,0,0,0
INV-SITE_05-SAF-20260216,SITE_05,Safety PPE,2026-02-16,76.06,49.1,0,0,0
INV-SITE_05-SAF-20260223,SITE_05,Safety PPE,2026-02-23,49.1,64.07,0,0,0
INV-SITE_05-SAF-20260302,SITE_05,Safety PPE,2026-03-02,64.07,32.06,0,5,1
INV-SITE_05-SAF-20260309,SITE_05,Safety PPE,2026-03-09,45.67,51.19,0,0,0
INV-SITE_05-SAF-20260316,SITE_05,Safety PPE,2026-03-16,51.19,51.98,0,0,0
INV-SITE_05-SAF-20260323,SITE_05,Safety PPE,2026-03-23,51.98,55.01,0,0,0
INV-SITE_05-SAF-20260330,SITE_05,Safety PPE,2026-03-30,55.01,72.27,0,0,0
INV-SITE_05-REA-20251103,SITE_05,Reagents,2025-11-03,140.0,151.12,0,0,0
INV-SITE_05-REA-20251110,SITE_05,Reagents,2025-11-10,151.12,124.6,0,0,0
INV-SITE_05-REA-20251117,SITE_05,Reagents,2025-11-17,124.6,139.13,0,0,0
INV-SITE_05-REA-20251124,SITE_05,Reagents,2025-11-24,139.13,160.9,0,0,0
INV-SITE_05-REA-20251201,SITE_05,Reagents,2025-12-01,160.9,152.06,0,0,0
INV-SITE_05-REA-20251208,SITE_05,Reagents,2025-12-08,152.06,162.91,0,0,0
INV-SITE_05-REA-20251215,SITE_05,Reagents,2025-12-15,162.91,154.2,0,0,0
INV-SITE_05-REA-20251222,SITE_05,Reagents,2025-12-22,154.2,149.49,0,0,0
INV-SITE_05-REA-20251229,SITE_05,Reagents,2025-12-29,149.49,167.31,0,0,0
INV-SITE_05-REA-20260105,SITE_05,Reagents,2026-01-05,167.31,172.46,0,0,0
INV-SITE_05-REA-20260112,SITE_05,Reagents,2026-01-12,172.46,138.6,0,0,0
INV-SITE_05-REA-20260119,SITE_05,Reagents,2026-01-19,138.6,134.26,0,0,0
INV-SITE_05-REA-20260126,SITE_05,Reagents,2026-01-26,134.26,142.56,0,0,0
INV-SITE_05-REA-20260202,SITE_05,Reagents,2026-02-02,142.56,157.85,0,0,0
INV-SITE_05-REA-20260209,SITE_05,Reagents,2026-02-09,157.85,163.08,0,0,0
INV-SITE_05-REA-20260216,SITE_05,Reagents,2026-02-16,163.08,167.51,0,0,0
INV-SITE_05-REA-20260223,SITE_05,Reagents,2026-02-23,167.51,156.04,0,0,0
INV-SITE_05-REA-20260302,SITE_05,Reagents,2026-03-02,156.04,151.05,0,0,0
INV-SITE_05-REA-20260309,SITE_05,Reagents,2026-03-09,151.05,166.49,0,0,0
INV-SITE_05-REA-20260316,SITE_05,Reagents,2026-03-16,166.49,174.46,0,0,0
INV-SITE_05-REA-20260323,SITE_05,Reagents,2026-03-23,174.46,141.38,0,0,0
INV-SITE_05-REA-20260330,SITE_05,Reagents,2026-03-30,141.38,144.88,0,0,0
INV-SITE_05-ELE-20251103,SITE_05,Electrical Spares,2025-11-03,212.0,194.07,0,0,0
INV-SITE_05-ELE-20251110,SITE_05,Electrical Spares,2025-11-10,194.07,178.27,0,0,0
INV-SITE_05-ELE-20251117,SITE_05,Electrical Spares,2025-11-17,178.27,150.03,0,0,0
INV-SITE_05-ELE-20251124,SITE_05,Electrical Spares,2025-11-24,150.03,135.61,0,0,0
INV-SITE_05-ELE-20251201,SITE_05,Electrical Spares,2025-12-01,135.61,100.73,0,0,0
INV-SITE_05-ELE-20251208,SITE_05,Electrical Spares,2025-12-08,100.73,92.49,0,0,0
INV-SITE_05-ELE-20251215,SITE_05,Electrical Spares,2025-12-15,92.49,50.53,0,2,1
INV-SITE_05-ELE-20251222,SITE_05,Electrical Spares,2025-12-22,66.63,27.77,0,7,1
INV-SITE_05-ELE-20251229,SITE_05,Electrical Spares,2025-12-29,59.77,15.65,0,7,0
INV-SITE_05-ELE-20260105,SITE_05,Electrical Spares,2026-01-05,15.65,34.95,0,5,0
INV-SITE_05-ELE-20260112,SITE_05,Electrical Spares,2026-01-12,34.95,59.98,0,0,0
INV-SITE_05-ELE-20260119,SITE_05,Electrical Spares,2026-01-19,59.98,88.88,0,0,0
INV-SITE_05-ELE-20260126,SITE_05,Electrical Spares,2026-01-26,88.88,88.6,0,0,0
INV-SITE_05-ELE-20260202,SITE_05,Electrical Spares,2026-02-02,88.6,107.74,0,0,0
INV-SITE_05-ELE-20260209,SITE_05,Electrical Spares,2026-02-09,107.74,126.19,0,0,0
INV-SITE_05-ELE-20260216,SITE_05,Electrical Spares,2026-02-16,126.19,134.2,0,0,0
INV-SITE_05-ELE-20260223,SITE_05,Electrical Spares,2026-02-23,134.2,117.52,0,0,0
INV-SITE_05-ELE-20260302,SITE_05,Electrical Spares,2026-03-02,117.52,108.62,0,0,0
INV-SITE_05-ELE-20260309,SITE_05,Electrical Spares,2026-03-09,108.62,134.33,0,0,0
INV-SITE_05-ELE-20260316,SITE_05,Electrical Spares,2026-03-16,134.33,128.69,0,0,0
INV-SITE_05-ELE-20260323,SITE_05,Electrical Spares,2026-03-23,128.69,114.73,0,0,0
INV-SITE_05-ELE-20260330,SITE_05,Electrical Spares,2026-03-30,114.73,149.05,0,0,0
INV-SITE_05-CON-20251103,SITE_05,Conveyor Parts,2025-11-03,202.0,173.42,0,0,0
INV-SITE_05-CON-20251110,SITE_05,Conveyor Parts,2025-11-10,173.42,173.77,0,0,0
INV-SITE_05-CON-20251117,SITE_05,Conveyor Parts,2025-11-17,173.77,175.48,0,0,0
INV-SITE_05-CON-20251124,SITE_05,Conveyor Parts,2025-11-24,175.48,182.1,0,0,0
INV-SITE_05-CON-20251201,SITE_05,Conveyor Parts,2025-12-01,182.1,185.38,0,0,0
INV-SITE_05-CON-20251208,SITE_05,Conveyor Parts,2025-12-08,185.38,198.36,0,0,0
INV-SITE_05-CON-20251215,SITE_05,Conveyor Parts,2025-12-15,198.36,187.86,0,0,0
INV-SITE_05-CON-20251222,SITE_05,Conveyor Parts,2025-12-22,187.86,183.61,0,0,0
INV-SITE_05-CON-20251229,SITE_05,Conveyor Parts,2025-12-29,183.61,169.65,0,0,0
INV-SITE_05-CON-20260105,SITE_05,Conveyor Parts,2026-01-05,169.65,196.59,0,0,0
INV-SITE_05-CON-20260112,SITE_05,Conveyor Parts,2026-01-12,196.59,199.44,0,0,0
INV-SITE_05-CON-20260119,SITE_05,Conveyor Parts,2026-01-19,199.44,192.0,0,0,0
INV-SITE_05-CON-20260126,SITE_05,Conveyor Parts,2026-01-26,192.0,213.3,0,0,0
INV-SITE_05-CON-20260202,SITE_05,Conveyor Parts,2026-02-02,213.3,252.46,0,0,0
INV-SITE_05-CON-20260209,SITE_05,Conveyor Parts,2026-02-09,252.46,224.14,0,0,0
INV-SITE_05-CON-20260216,SITE_05,Conveyor Parts,2026-02-16,224.14,208.37,0,0,0
INV-SITE_05-CON-20260223,SITE_05,Conveyor Parts,2026-02-23,208.37,202.81,0,0,0
INV-SITE_05-CON-20260302,SITE_05,Conveyor Parts,2026-03-02,202.81,222.36,0,0,0
INV-SITE_05-CON-20260309,SITE_05,Conveyor Parts,2026-03-09,222.36,213.3,0,0,0
INV-SITE_05-CON-20260316,SITE_05,Conveyor Parts,2026-03-16,213.3,212.95,0,0,0
INV-SITE_05-CON-20260323,SITE_05,Conveyor Parts,2026-03-23,212.95,219.96,0,0,0
INV-SITE_05-CON-20260330,SITE_05,Conveyor Parts,2026-03-30,219.96,208.8,0,0,0
INV-SITE_05-GEN-20251103,SITE_05,General MRO,2025-11-03,149.0,188.54,0,0,0
INV-SITE_05-GEN-20251110,SITE_05,General MRO,2025-11-10,188.54,182.06,0,0,0
INV-SITE_05-GEN-20251117,SITE_05,General MRO,2025-11-17,182.06,151.29,0,0,0
INV-SITE_05-GEN-20251124,SITE_05,General MRO,2025-11-24,151.29,152.12,0,0,0
INV-SITE_05-GEN-20251201,SITE_05,General MRO,2025-12-01,152.12,156.99,0,0,0
INV-SITE_05-GEN-20251208,SITE_05,General MRO,2025-12-08,156.99,153.08,0,0,0
INV-SITE_05-GEN-20251215,SITE_05,General MRO,2025-12-15,153.08,128.99,0,0,0
INV-SITE_05-GEN-20251222,SITE_05,General MRO,2025-12-22,128.99,124.32,0,0,0
INV-SITE_05-GEN-20251229,SITE_05,General MRO,2025-12-29,124.32,103.23,0,0,0
INV-SITE_05-GEN-20260105,SITE_05,General MRO,2026-01-05,103.23,106.55,0,0,0
INV-SITE_05-GEN-20260112,SITE_05,General MRO,2026-01-12,106.55,105.79,0,0,0
INV-SITE_05-GEN-20260119,SITE_05,General MRO,2026-01-19,105.79,81.2,0,0,0
INV-SITE_05-GEN-20260126,SITE_05,General MRO,2026-01-26,81.2,106.88,0,0,0
INV-SITE_05-GEN-20260202,SITE_05,General MRO,2026-02-02,106.88,114.62,0,0,0
INV-SITE_05-GEN-20260209,SITE_05,General MRO,2026-02-09,114.62,110.55,0,0,0
INV-SITE_05-GEN-20260216,SITE_05,General MRO,2026-02-16,110.55,94.09,0,0,0
INV-SITE_05-GEN-20260223,SITE_05,General MRO,2026-02-23,94.09,90.72,0,0,0
INV-SITE_05-GEN-20260302,SITE_05,General MRO,2026-03-02,90.72,95.89,0,0,0
INV-SITE_05-GEN-20260309,SITE_05,General MRO,2026-03-09,95.89,73.09,0,0,0
INV-SITE_05-GEN-20260316,SITE_05,General MRO,2026-03-16,73.09,71.76,0,0,0
INV-SITE_05-GEN-20260323,SITE_05,General MRO,2026-03-23,71.76,65.96,0,0,0
INV-SITE_05-GEN-20260330,SITE_05,General MRO,2026-03-30,65.96,110.66,0,0,0
INV-SITE_06-EXP-20251103,SITE_06,Explosives,2025-11-03,165.0,143.24,0,0,0
INV-SITE_06-EXP-20251110,SITE_06,Explosives,2025-11-10,143.24,133.37,0,0,0
INV-SITE_06-EXP-20251117,SITE_06,Explosives,2025-11-17,133.37,93.97,0,0,0
INV-SITE_06-EXP-20251124,SITE_06,Explosives,2025-11-24,93.97,15.28,0,7,1
INV-SITE_06-EXP-20251201,SITE_06,Explosives,2025-12-01,41.43,29.43,0,4,1
INV-SITE_06-EXP-20251208,SITE_06,Explosives,2025-12-08,61.81,82.72,0,0,0
INV-SITE_06-EXP-20251215,SITE_06,Explosives,2025-12-15,82.72,77.21,0,0,0
INV-SITE_06-EXP-20251222,SITE_06,Explosives,2025-12-22,77.21,63.09,0,0,0
INV-SITE_06-EXP-20251229,SITE_06,Explosives,2025-12-29,63.09,70.07,0,0,0
INV-SITE_06-EXP-20260105,SITE_06,Explosives,2026-01-05,70.07,53.44,0,0,0
INV-SITE_06-EXP-20260112,SITE_06,Explosives,2026-01-12,53.44,45.88,0,0,0
INV-SITE_06-EXP-20260119,SITE_06,Explosives,2026-01-19,45.88,24.4,0,6,1
INV-SITE_06-EXP-20260126,SITE_06,Explosives,2026-01-26,58.66,75.04,0,0,0
INV-SITE_06-EXP-20260202,SITE_06,Explosives,2026-02-02,75.04,17.2,0,7,1
INV-SITE_06-EXP-20260209,SITE_06,Explosives,2026-02-09,54.63,48.06,0,0,0
INV-SITE_06-EXP-20260216,SITE_06,Explosives,2026-02-16,48.06,21.76,0,7,1
INV-SITE_06-EXP-20260223,SITE_06,Explosives,2026-02-23,36.47,14.68,0,7,0
INV-SITE_06-EXP-20260302,SITE_06,Explosives,2026-03-02,15.0,0.0,1,7,1
INV-SITE_06-EXP-20260309,SITE_06,Explosives,2026-03-09,33.41,0.0,1,7,1
INV-SITE_06-EXP-20260316,SITE_06,Explosives,2026-03-16,15.0,0.0,1,7,1
INV-SITE_06-EXP-20260323,SITE_06,Explosives,2026-03-23,15.0,0.0,1,7,1
INV-SITE_06-EXP-20260330,SITE_06,Explosives,2026-03-30,29.38,25.37,0,6,1
INV-SITE_06-DIE-20251103,SITE_06,Diesel,2025-11-03,194.0,176.5,0,0,0
INV-SITE_06-DIE-20251110,SITE_06,Diesel,2025-11-10,176.5,196.0,0,0,0
INV-SITE_06-DIE-20251117,SITE_06,Diesel,2025-11-17,196.0,156.56,0,0,0
INV-SITE_06-DIE-20251124,SITE_06,Diesel,2025-11-24,156.56,128.07,0,0,0
INV-SITE_06-DIE-20251201,SITE_06,Diesel,2025-12-01,128.07,105.44,0,0,0
INV-SITE_06-DIE-20251208,SITE_06,Diesel,2025-12-08,105.44,59.01,0,0,0
INV-SITE_06-DIE-20251215,SITE_06,Diesel,2025-12-15,59.01,26.0,0,5,0
INV-SITE_06-DIE-20251222,SITE_06,Diesel,2025-12-22,26.0,30.63,0,3,1
INV-SITE_06-DIE-20251229,SITE_06,Diesel,2025-12-29,57.22,46.5,0,0,0
INV-SITE_06-DIE-20260105,SITE_06,Diesel,2026-01-05,46.5,15.97,0,7,1
INV-SITE_06-DIE-20260112,SITE_06,Diesel,2026-01-12,31.89,40.07,0,0,0
INV-SITE_06-DIE-20260119,SITE_06,Diesel,2026-01-19,40.07,28.51,0,4,1
INV-SITE_06-DIE-20260126,SITE_06,Diesel,2026-01-26,44.77,12.66,0,7,0
INV-SITE_06-DIE-20260202,SITE_06,Diesel,2026-02-02,15.0,0.0,1,7,1
INV-SITE_06-DIE-20260209,SITE_06,Diesel,2026-02-09,33.4,16.2,0,7,1
INV-SITE_06-DIE-20260216,SITE_06,Diesel,2026-02-16,35.63,10.58,0,7,0
INV-SITE_06-DIE-20260223,SITE_06,Diesel,2026-02-23,15.0,5.06,1,7,1
INV-SITE_06-DIE-20260302,SITE_06,Diesel,2026-03-02,33.67,14.44,0,7,1
INV-SITE_06-DIE-20260309,SITE_06,Diesel,2026-03-09,51.48,0.0,1,7,1
INV-SITE_06-DIE-20260316,SITE_06,Diesel,2026-03-16,33.78,25.87,0,5,0
INV-SITE_06-DIE-20260323,SITE_06,Diesel,2026-03-23,25.87,7.62,1,7,1
INV-SITE_06-DIE-20260330,SITE_06,Diesel,2026-03-30,24.33,14.68,0,7,0
INV-SITE_06-GRI-20251103,SITE_06,Grinding Media,2025-11-03,168.0,147.59,0,0,0
INV-SITE_06-GRI-20251110,SITE_06,Grinding Media,2025-11-10,147.59,146.54,0,0,0
INV-SITE_06-GRI-20251117,SITE_06,Grinding Media,2025-11-17,146.54,99.83,0,0,0
INV-SITE_06-GRI-20251124,SITE_06,Grinding Media,2025-11-24,99.83,62.05,0,0,0
INV-SITE_06-GRI-20251201,SITE_06,Grinding Media,2025-12-01,62.05,66.29,0,0,0
INV-SITE_06-GRI-20251208,SITE_06,Grinding Media,2025-12-08,66.29,72.64,0,0,0
INV-SITE_06-GRI-20251215,SITE_06,Grinding Media,2025-12-15,72.64,47.7,0,0,0
INV-SITE_06-GRI-20251222,SITE_06,Grinding Media,2025-12-22,47.7,29.05,0,5,1
INV-SITE_06-GRI-20251229,SITE_06,Grinding Media,2025-12-29,66.68,63.44,0,0,0
INV-SITE_06-GRI-20260105,SITE_06,Grinding Media,2026-01-05,63.44,9.75,0,7,1
INV-SITE_06-GRI-20260112,SITE_06,Grinding Media,2026-01-12,40.88,43.07,0,1,1
INV-SITE_06-GRI-20260119,SITE_06,Grinding Media,2026-01-19,72.3,76.98,0,0,0
INV-SITE_06-GRI-20260126,SITE_06,Grinding Media,2026-01-26,76.98,46.01,0,1,1
INV-SITE_06-GRI-20260202,SITE_06,Grinding Media,2026-02-02,70.8,14.83,0,7,1
INV-SITE_06-GRI-20260209,SITE_06,Grinding Media,2026-02-09,51.58,13.94,0,7,1
INV-SITE_06-GRI-20260216,SITE_06,Grinding Media,2026-02-16,51.5,41.38,0,2,0
INV-SITE_06-GRI-20260223,SITE_06,Grinding Media,2026-02-23,41.38,53.08,0,0,0
INV-SITE_06-GRI-20260302,SITE_06,Grinding Media,2026-03-02,53.08,33.38,0,4,1
INV-SITE_06-GRI-20260309,SITE_06,Grinding Media,2026-03-09,51.42,87.2,0,0,0
INV-SITE_06-GRI-20260316,SITE_06,Grinding Media,2026-03-16,87.2,32.18,0,4,1
INV-SITE_06-GRI-20260323,SITE_06,Grinding Media,2026-03-23,65.07,56.0,0,0,0
INV-SITE_06-GRI-20260330,SITE_06,Grinding Media,2026-03-30,56.0,59.56,0,0,0
INV-SITE_06-DRI-20251103,SITE_06,Drill Consumables,2025-11-03,165.0,175.29,0,0,0
INV-SITE_06-DRI-20251110,SITE_06,Drill Consumables,2025-11-10,175.29,165.35,0,0,0
INV-SITE_06-DRI-20251117,SITE_06,Drill Consumables,2025-11-17,165.35,146.71,0,0,0
INV-SITE_06-DRI-20251124,SITE_06,Drill Consumables,2025-11-24,146.71,151.23,0,0,0
INV-SITE_06-DRI-20251201,SITE_06,Drill Consumables,2025-12-01,151.23,137.9,0,0,0
INV-SITE_06-DRI-20251208,SITE_06,Drill Consumables,2025-12-08,137.9,112.62,0,0,0
INV-SITE_06-DRI-20251215,SITE_06,Drill Consumables,2025-12-15,112.62,128.9,0,0,0
INV-SITE_06-DRI-20251222,SITE_06,Drill Consumables,2025-12-22,128.9,130.65,0,0,0
INV-SITE_06-DRI-20251229,SITE_06,Drill Consumables,2025-12-29,130.65,153.74,0,0,0
INV-SITE_06-DRI-20260105,SITE_06,Drill Consumables,2026-01-05,153.74,177.99,0,0,0
INV-SITE_06-DRI-20260112,SITE_06,Drill Consumables,2026-01-12,177.99,177.78,0,0,0
INV-SITE_06-DRI-20260119,SITE_06,Drill Consumables,2026-01-19,177.78,162.65,0,0,0
INV-SITE_06-DRI-20260126,SITE_06,Drill Consumables,2026-01-26,162.65,169.39,0,0,0
INV-SITE_06-DRI-20260202,SITE_06,Drill Consumables,2026-02-02,169.39,155.42,0,0,0
INV-SITE_06-DRI-20260209,SITE_06,Drill Consumables,2026-02-09,155.42,172.78,0,0,0
INV-SITE_06-DRI-20260216,SITE_06,Drill Consumables,2026-02-16,172.78,167.26,0,0,0
INV-SITE_06-DRI-20260223,SITE_06,Drill Consumables,2026-02-23,167.26,108.94,0,0,0
INV-SITE_06-DRI-20260302,SITE_06,Drill Consumables,2026-03-02,108.94,111.82,0,0,0
INV-SITE_06-DRI-20260309,SITE_06,Drill Consumables,2026-03-09,111.82,104.81,0,0,0
INV-SITE_06-DRI-20260316,SITE_06,Drill Consumables,2026-03-16,104.81,134.23,0,0,0
INV-SITE_06-DRI-20260323,SITE_06,Drill Consumables,2026-03-23,134.23,105.66,0,0,0
INV-SITE_06-DRI-20260330,SITE_06,Drill Consumables,2026-03-30,105.66,120.26,0,0,0
INV-SITE_06-TYR-20251103,SITE_06,Tyres,2025-11-03,182.0,166.83,0,0,0
INV-SITE_06-TYR-20251110,SITE_06,Tyres,2025-11-10,166.83,138.76,0,0,0
INV-SITE_06-TYR-20251117,SITE_06,Tyres,2025-11-17,138.76,128.03,0,0,0
INV-SITE_06-TYR-20251124,SITE_06,Tyres,2025-11-24,128.03,115.82,0,0,0
INV-SITE_06-TYR-20251201,SITE_06,Tyres,2025-12-01,115.82,134.97,0,0,0
INV-SITE_06-TYR-20251208,SITE_06,Tyres,2025-12-08,134.97,152.5,0,0,0
INV-SITE_06-TYR-20251215,SITE_06,Tyres,2025-12-15,152.5,148.07,0,0,0
INV-SITE_06-TYR-20251222,SITE_06,Tyres,2025-12-22,148.07,86.89,0,0,0
INV-SITE_06-TYR-20251229,SITE_06,Tyres,2025-12-29,86.89,61.9,0,0,0
INV-SITE_06-TYR-20260105,SITE_06,Tyres,2026-01-05,61.9,70.17,0,0,0
INV-SITE_06-TYR-20260112,SITE_06,Tyres,2026-01-12,70.17,57.95,0,0,0
INV-SITE_06-TYR-20260119,SITE_06,Tyres,2026-01-19,57.95,56.82,0,0,0
INV-SITE_06-TYR-20260126,SITE_06,Tyres,2026-01-26,56.82,35.39,0,2,1
INV-SITE_06-TYR-20260202,SITE_06,Tyres,2026-02-02,70.95,53.89,0,0,0
INV-SITE_06-TYR-20260209,SITE_06,Tyres,2026-02-09,53.89,54.52,0,0,0
INV-SITE_06-TYR-20260216,SITE_06,Tyres,2026-02-16,54.52,31.8,0,3,1
INV-SITE_06-TYR-20260223,SITE_06,Tyres,2026-02-23,47.52,55.68,0,0,0
INV-SITE_06-TYR-20260302,SITE_06,Tyres,2026-03-02,55.68,76.58,0,0,0
INV-SITE_06-TYR-20260309,SITE_06,Tyres,2026-03-09,76.58,83.1,0,0,0
