delivery_id,po_id,supplier_id,site_id,delivery_date,on_time_flag,quantity_fulfilled_pct,quality_issue_flag,transport_issue_flag,documentation_issue_flag
D001177,PO001177,S0095,SITE_12,2026-04-16,0,1.0,0,0,0
D001178,PO001178,S0006,SITE_05,2025-11-25,1,0.991,0,0,0
D001179,PO001179,S0064,SITE_07,2026-04-13,1,0.996,0,0,0
D001180,PO001180,S0075,SITE_02,2026-04-12,1,0.99,0,0,0
D001181,PO001181,S0010,SITE_11,2026-03-30,0,0.88,0,0,0
D001182,PO001182,S0023,SITE_04,2026-04-13,1,0.86,0,0,0
D001183,PO001183,S0087,SITE_07,2025-11-25,1,0.95,0,0,0
D001184,PO001184,S0041,SITE_09,2026-02-03,1,0.933,0,0,0
D001185,PO001185,S0036,SITE_10,2025-12-01,1,0.912,0,0,0
D001186,PO001186,S0073,SITE_02,2026-01-13,1,0.88,0,0,0
D001187,PO001187,S0025,SITE_10,2026-02-23,1,0.931,0,0,0
D001188,PO001188,S0027,SITE_01,2026-02-14,0,1.0,0,0,0
D001189,PO001189,S0022,SITE_01,2026-02-09,0,0.941,0,1,0
D001190,PO001190,S0055,SITE_06,2026-03-08,0,0.871,0,0,0
D001191,PO001191,S0068,SITE_01,2025-11-19,1,0.923,0,0,0
D001192,PO001192,S0005,SITE_04,2026-03-15,1,0.933,0,0,0
D001193,PO001193,S0063,SITE_05,2025-12-24,1,1.0,0,0,0
D001194,PO001194,S0087,SITE_11,2026-03-11,1,0.957,0,0,1
D001195,PO001195,S0120,SITE_09,2026-02-06,0,0.901,0,0,0
D001196,PO001196,S0073,SITE_03,2026-04-08,1,1.0,0,0,0
D001197,PO001197,S0062,SITE_06,2026-02-17,0,0.9,0,1,0
D001198,PO001198,S0010,SITE_05,2026-03-21,0,0.91,0,0,0
D001199,PO001199,S0120,SITE_03,2026-04-15,1,0.89,0,0,0
D001200,PO001200,S0004,SITE_04,2026-03-29,1,0.859,0,0,0
D001201,PO001201,S0048,SITE_11,2025-10-26,1,0.986,0,0,0
D001202,PO001202,S0042,SITE_04,2026-02-04,0,0.945,0,0,0
D001203,PO001203,S0076,SITE_01,2026-02-13,1,0.859,0,0,0
D001204,PO001204,S0071,SITE_06,2026-02-25,1,0.962,0,0,0
D001205,PO001205,S0074,SITE_02,2025-12-19,0,0.875,0,0,0
D001206,PO001206,S0114,SITE_09,2025-12-06,1,0.866,0,1,0
D001207,PO001207,S0026,SITE_10,2026-03-09,0,1.0,0,0,0
D001208,PO001208,S0027,SITE_04,2025-12-16,0,0.95,0,0,0
D001209,PO001209,S0040,SITE_03,2026-01-09,0,0.927,1,1,0
D001210,PO001210,S0108,SITE_02,2026-02-26,0,0.975,0,0,0
D001211,PO001211,S0015,SITE_10,2026-04-03,1,0.951,0,0,0
D001212,PO001212,S0108,SITE_10,2026-04-02,1,0.82,0,0,1
D001213,PO001213,S0025,SITE_09,2026-03-14,0,0.868,0,0,0
D001214,PO001214,S0083,SITE_05,2026-01-01,0,0.937,0,1,0
D001215,PO001215,S0032,SITE_09,2026-01-07,0,1.0,0,0,0
D001216,PO001216,S0075,SITE_10,2026-03-13,1,0.994,0,1,0
D001217,PO001217,S0064,SITE_08,2026-04-06,1,0.985,0,0,0
D001218,PO001218,S0044,SITE_11,2026-01-08,0,0.938,0,1,0
D001219,PO001219,S0057,SITE_07,2026-01-18,0,0.932,0,1,0
D001220,PO001220,S0047,SITE_12,2026-04-08,0,0.98,0,0,0
D001221,PO001221,S0091,SITE_03,2026-01-20,1,1.0,0,0,0
D001222,PO001222,S0062,SITE_07,2026-02-15,0,0.918,0,0,0
D001223,PO001223,S0052,SITE_08,2026-01-04,0,0.98,0,0,0
D001224,PO001224,S0033,SITE_05,2025-11-18,1,0.976,0,0,0
D001225,PO001225,S0094,SITE_09,2026-02-03,1,0.937,0,0,0
D001226,PO001226,S0020,SITE_11,2025-12-01,1,0.797,0,0,0
D001227,PO001227,S0090,SITE_01,2026-03-27,1,0.844,0,0,0
D001228,PO001228,S0103,SITE_12,2025-12-27,1,0.911,0,0,0
D001229,PO001229,S0083,SITE_07,2025-10-31,0,0.89,0,0,0
D001230,PO001230,S0064,SITE_02,2026-03-22,1,1.0,0,0,0
D001231,PO001231,S0063,SITE_01,2026-03-05,1,0.881,0,0,0
D001232,PO001232,S0074,SITE_09,2025-11-11,1,0.849,0,0,0
D001233,PO001233,S0105,SITE_08,2026-04-09,1,0.939,0,0,0
D001234,PO001234,S0040,SITE_11,2026-04-04,1,0.855,0,0,0
D001235,PO001235,S0015,SITE_08,2026-04-11,1,0.926,0,0,0
D001236,PO001236,S0119,SITE_09,2026-02-27,1,0.941,0,0,0
D001237,PO001237,S0088,SITE_09,2026-01-26,1,0.918,0,0,0
D001238,PO001238,S0082,SITE_12,2026-01-11,1,0.919,0,1,0
D001239,PO001239,S0012,SITE_03,2026-01-06,1,0.94,0,0,0
D001240,PO001240,S0044,SITE_02,2026-01-24,1,0.856,0,0,0
D001241,PO001241,S0019,SITE_12,2026-01-18,0,0.925,0,0,0
D001242,PO001242,S0034,SITE_07,2025-11-22,1,0.996,0,0,0
D001243,PO001243,S0094,SITE_10,2025-12-17,1,1.0,0,0,0
D001244,PO001244,S0087,SITE_03,2025-11-18,1,1.0,0,0,1
D001245,PO001245,S0102,SITE_11,2025-12-13,1,0.993,1,1,0
D001246,PO001246,S0087,SITE_11,2026-02-05,1,1.0,1,0,0
D001247,PO001247,S0108,SITE_07,2025-12-30,1,0.974,0,0,0
D001248,PO001248,S0072,SITE_03,2026-04-02,1,0.902,1,0,0
D001249,PO001249,S0071,SITE_02,2026-03-08,1,0.928,0,0,0
D001250,PO001250,S0003,SITE_11,2026-03-03,1,0.993,0,0,0
D001251,PO001251,S0081,SITE_12,2025-11-14,0,1.0,0,0,0
D001252,PO001252,S0044,SITE_11,2026-04-21,1,0.972,0,0,0
D001253,PO001253,S0078,SITE_02,2025-11-05,1,0.932,0,0,0
D001254,PO001254,S0036,SITE_07,2025-11-05,0,0.892,0,0,0
D001255,PO001255,S0017,SITE_02,2026-03-04,1,1.0,0,0,0
D001256,PO001256,S0061,SITE_12,2026-01-30,0,1.0,0,0,0
D001257,PO001257,S0093,SITE_03,2026-03-22,1,0.915,0,0,0
D001258,PO001258,S0087,SITE_01,2025-12-29,1,0.928,0,0,0
D001259,PO001259,S0023,SITE_01,2025-12-04,1,0.864,0,0,0
D001260,PO001260,S0057,SITE_07,2026-02-27,0,0.858,0,0,0
D001261,PO001261,S0036,SITE_11,2025-12-11,0,0.914,1,1,0
D001262,PO001262,S0036,SITE_08,2025-12-06,1,0.975,0,0,0
D001263,PO001263,S0094,SITE_07,2025-10-22,1,0.948,0,0,0
D001264,PO001264,S0049,SITE_02,2025-12-22,1,0.95,0,0,0
D001265,PO001265,S0084,SITE_03,2025-12-21,1,0.9,0,0,0
D001266,PO001266,S0006,SITE_12,2025-12-23,1,0.969,0,0,0
D001267,PO001267,S0005,SITE_01,2025-12-25,0,0.963,0,0,0
D001268,PO001268,S0038,SITE_12,2025-10-29,1,0.963,0,0,0
D001269,PO001269,S0058,SITE_12,2025-12-23,0,0.88,0,0,0
D001270,PO001270,S0059,SITE_03,2025-11-30,0,0.911,0,1,0
D001271,PO001271,S0102,SITE_01,2026-03-29,0,0.968,0,0,0
D001272,PO001272,S0056,SITE_06,2026-01-01,1,0.972,1,0,0
D001273,PO001273,S0050,SITE_06,2026-03-20,1,0.906,0,0,0
D001274,PO001274,S0115,SITE_10,2026-04-10,1,1.0,0,0,0
D001275,PO001275,S0039,SITE_07,2025-10-31,1,0.915,0,0,0
D001276,PO001276,S0076,SITE_07,2026-03-13,0,0.953,0,0,0
D001277,PO001277,S0010,SITE_05,2026-03-01,1,0.973,0,0,0
D001278,PO001278,S0019,SITE_11,2025-12-04,1,0.952,0,0,0
D001279,PO001279,S0007,SITE_04,2026-02-09,1,0.888,0,0,0
D001280,PO001280,S0095,SITE_08,2026-04-04,1,0.96,0,0,1
D001281,PO001281,S0011,SITE_09,2025-10-26,1,0.982,0,1,0
D001282,PO001282,S0051,SITE_10,2026-01-01,0,0.9,1,0,0
D001283,PO001283,S0007,SITE_05,2025-10-28,1,0.994,0,0,0
D001284,PO001284,S0085,SITE_04,2026-03-15,1,0.987,0,0,0
D001285,PO001285,S0094,SITE_01,2026-04-11,1,0.901,0,0,0
D001286,PO001286,S0054,SITE_05,2026-03-06,1,0.903,0,0,0
D001287,PO001287,S0060,SITE_01,2026-04-11,1,0.978,0,0,0
D001288,PO001288,S0116,SITE_04,2026-02-22,0,1.0,0,0,0
D001289,PO001289,S0007,SITE_12,2026-03-31,0,0.913,0,0,0
D001290,PO001290,S0070,SITE_10,2025-10-26,1,0.93,0,0,0
D001291,PO001291,S0088,SITE_11,2026-03-18,0,0.952,0,0,0
D001292,PO001292,S0048,SITE_04,2025-11-30,1,0.999,0,0,0
D001293,PO001293,S0037,SITE_12,2025-12-14,1,0.884,0,0,0
D001294,PO001294,S0084,SITE_06,2026-03-05,0,0.982,0,0,0
D001295,PO001295,S0039,SITE_03,2026-04-01,1,0.898,0,0,0
D001296,PO001296,S0009,SITE_04,2026-01-21,1,1.0,0,0,0
D001297,PO001297,S0040,SITE_12,2025-11-21,0,0.943,0,0,0
D001298,PO001298,S0033,SITE_12,2026-01-01,1,0.966,0,0,0
D001299,PO001299,S0077,SITE_03,2026-03-16,0,0.857,0,0,0
D001300,PO001300,S0026,SITE_03,2026-03-17,1,0.946,0,0,0
D001301,PO001301,S0108,SITE_10,2026-01-31,0,0.908,0,0,0
D001302,PO001302,S0019,SITE_04,2025-12-29,0,0.954,0,0,0
D001303,PO001303,S0062,SITE_02,2026-03-18,1,0.964,0,0,0
D001304,PO001304,S0017,SITE_08,2025-11-24,0,0.922,0,0,1
D001305,PO001305,S0064,SITE_12,2026-01-30,1,0.886,0,0,1
D001306,PO001306,S0026,SITE_11,2026-03-02,1,0.957,0,0,0
D001307,PO001307,S0037,SITE_04,2026-01-17,0,0.872,0,0,0
D001308,PO001308,S0061,SITE_03,2025-12-31,1,0.935,0,0,0
D001309,PO001309,S0104,SITE_12,2025-11-18,1,0.884,0,0,0
D001310,PO001310,S0072,SITE_03,2025-12-04,1,0.834,0,0,0
D001311,PO001311,S0120,SITE_05,2026-02-22,1,0.853,0,0,0
D001312,PO001312,S0052,SITE_10,2026-02-17,0,1.0,0,0,0
D001313,PO001313,S0098,SITE_04,2026-01-30,0,1.0,0,0,0
D001314,PO001314,S0037,SITE_06,2025-11-01,0,0.935,0,0,0
D001315,PO001315,S0035,SITE_12,2026-02-02,0,1.0,0,0,0
D001316,PO001316,S0086,SITE_01,2026-02-12,1,0.981,0,0,0
D001317,PO001317,S0072,SITE_04,2026-02-25,0,0.946,0,0,0
D001318,PO001318,S0045,SITE_12,2025-12-30,0,0.917,0,0,0
D001319,PO001319,S0113,SITE_07,2025-10-28,1,0.941,1,0,0
D001320,PO001320,S0091,SITE_11,2026-02-19,1,0.889,0,0,0
D001321,PO001321,S0004,SITE_07,2026-04-23,0,0.872,0,0,0
D001322,PO001322,S0076,SITE_02,2025-11-23,1,0.995,0,0,0
D001323,PO001323,S0076,SITE_02,2025-12-17,1,0.817,0,0,0
D001324,PO001324,S0035,SITE_09,2026-02-12,1,0.903,0,0,0
D001325,PO001325,S0024,SITE_01,2026-01-09,0,1.0,0,0,0
D001326,PO001326,S0006,SITE_04,2025-12-05,0,1.0,0,0,0
D001327,PO001327,S0030,SITE_08,2025-11-03,0,0.934,0,0,0
D001328,PO001328,S0108,SITE_12,2025-11-13,1,0.881,0,0,0
D001329,PO001329,S0077,SITE_05,2026-01-24,1,0.811,0,0,0
D001330,PO001330,S0096,SITE_03,2026-01-03,1,0.921,0,0,0
D001331,PO001331,S0090,SITE_05,2026-02-26,1,0.974,0,0,0
D001332,PO001332,S0066,SITE_09,2026-01-01,1,0.953,0,1,0
D001333,PO001333,S0056,SITE_08,2026-03-27,0,1.0,0,1,0
D001334,PO001334,S0096,SITE_02,2025-10-22,1,0.952,0,0,0
D001335,PO001335,S0019,SITE_07,2025-11-08,1,0.829,0,0,0
D001336,PO001336,S0055,SITE_01,2025-12-25,0,0.893,0,1,0
D001337,PO001337,S0089,SITE_10,2026-02-08,0,0.963,0,0,0
D001338,PO001338,S0115,SITE_10,2026-03-23,1,0.956,0,0,1
D001339,PO001339,S0035,SITE_08,2026-02-06,0,0.984,0,0,0
D001340,PO001340,S0044,SITE_10,2026-03-15,0,0.913,0,0,1
D001341,PO001341,S0018,SITE_10,2026-01-05,0,0.961,0,0,0
D001342,PO001342,S0032,SITE_11,2026-03-11,1,0.853,0,0,0
D001343,PO001343,S0003,SITE_10,2026-03-10,1,0.985,0,0,0
D001344,PO001344,S0098,SITE_10,2026-03-12,0,1.0,0,0,0
D001345,PO001345,S0057,SITE_10,2025-12-13,1,0.98,0,0,0
D001346,PO001346,S0035,SITE_02,2026-01-23,0,1.0,0,0,0
D001347,PO001347,S0044,SITE_03,2025-11-25,1,0.835,1,0,0
D001348,PO001348,S0107,SITE_01,2025-12-10,1,0.944,0,0,0
D001349,PO001349,S0091,SITE_11,2026-02-04,0,0.861,0,0,0
D001350,PO001350,S0119,SITE_04,2025-12-28,1,0.923,0,0,0
D001351,PO001351,S0074,SITE_12,2026-01-20,1,1.0,0,0,0
D001352,PO001352,S0076,SITE_04,2026-01-27,0,0.928,0,0,0
D001353,PO001353,S0076,SITE_02,2025-11-05,1,0.867,0,0,0
D001354,PO001354,S0026,SITE_02,2025-11-19,1,0.946,1,0,0
D001355,PO001355,S0007,SITE_02,2025-11-09,0,0.925,0,1,0
D001356,PO001356,S0006,SITE_02,2026-04-09,1,0.847,0,0,0
D001357,PO001357,S0117,SITE_12,2026-02-06,1,1.0,0,0,0
D001358,PO001358,S0109,SITE_11,2026-03-29,0,1.0,0,1,0
D001359,PO001359,S0096,SITE_03,2026-02-14,0,0.942,1,0,0
D001360,PO001360,S0104,SITE_06,2026-02-07,1,0.926,0,0,1
D001361,PO001361,S0035,SITE_04,2025-10-24,0,0.908,0,0,0
D001362,PO001362,S0037,SITE_02,2026-01-02,1,1.0,0,0,0
D001363,PO001363,S0009,SITE_06,2026-04-21,1,0.989,0,0,0
D001364,PO001364,S0036,SITE_01,2025-11-20,1,1.0,0,0,0
D001365,PO001365,S0083,SITE_10,2026-01-05,1,0.897,0,0,1
D001366,PO001366,S0047,SITE_11,2025-11-24,1,1.0,0,0,0
D001367,PO001367,S0005,SITE_04,2026-03-27,1,0.941,0,0,0
D001368,PO001368,S0015,SITE_03,2025-10-30,0,0.821,0,0,0
D001369,PO001369,S0035,SITE_04,2026-02-03,1,0.844,0,0,0
D001370,PO001370,S0040,SITE_02,2026-03-23,0,0.879,0,0,0
D001371,PO001371,S0018,SITE_04,2025-11-02,1,1.0,0,0,0
D001372,PO001372,S0017,SITE_09,2025-12-02,1,0.935,0,0,0
D001373,PO001373,S0091,SITE_02,2026-02-14,1,0.902,0,0,0
D001374,PO001374,S0049,SITE_06,2025-11-20,1,0.933,0,0,0
D001375,PO001375,S0018,SITE_09,2025-10-27,0,0.944,0,0,0
D001376,PO001376,S0061,SITE_09,2026-04-07,0,0.882,0,0,0
D001377,PO001377,S0009,SITE_02,2026-03-09,1,0.945,0,0,0
D001378,PO001378,S0027,SITE_07,2026-03-07,0,0.881,0,0,0
D001379,PO001379,S0007,SITE_06,2026-04-10,1,0.933,0,0,0
D001380,PO001380,S0076,SITE_06,2025-12-25,1,0.897,0,0,0
D001381,PO001381,S0088,SITE_11,2026-01-13,1,0.972,0,1,0
D001382,PO001382,S0053,SITE_07,2026-03-28,1,1.0,0,0,0
D001383,PO001383,S0018,SITE_10,2025-11-10,0,0.959,0,1,0
D001384,PO001384,S0079,SITE_05,2026-03-16,1,0.886,0,0,0
D001385,PO001385,S0073,SITE_06,2026-02-26,0,0.966,0,0,0
D001386,PO001386,S0110,SITE_11,2026-01-22,1,0.888,1,0,0
D001387,PO001387,S0102,SITE_07,2026-01-19,1,0.969,0,0,0
D001388,PO001388,S0061,SITE_03,2026-03-07,1,0.971,0,0,0
D001389,PO001389,S0018,SITE_02,2026-03-27,0,0.919,0,0,0
D001390,PO001390,S0051,SITE_12,2025-11-20,1,0.833,1,0,0
D001391,PO001391,S0079,SITE_06,2026-01-23,1,0.907,0,0,0
D001392,PO001392,S0007,SITE_08,2026-04-28,0,0.859,0,0,0
D001393,PO001393,S0091,SITE_03,2026-03-04,0,0.821,0,0,0
D001394,PO001394,S0008,SITE_10,2025-10-30,0,0.955,0,0,0
D001395,PO001395,S0071,SITE_09,2026-03-03,1,0.949,0,0,1
D001396,PO001396,S0001,SITE_03,2026-02-04,0,0.932,0,1,0
D001397,PO001397,S0106,SITE_09,2026-02-01,0,1.0,0,1,0
D001398,PO001398,S0113,SITE_12,2025-10-26,1,0.904,0,0,0
D001399,PO001399,S0051,SITE_04,2026-04-17,1,0.928,0,0,0
D001400,PO001400,S0079,SITE_01,2025-12-09,1,0.885,0,0,0
D001401,PO001401,S0097,SITE_07,2026-04-01,1,0.937,0,0,0
D001402,PO001402,S0099,SITE_02,2026-01-05,0,0.91,0,0,0
D001403,PO001403,S0051,SITE_09,2026-03-08,0,0.914,0,0,0
D001404,PO001404,S0104,SITE_02,2026-03-29,1,0.974,0,0,0
D001405,PO001405,S0014,SITE_07,2025-12-14,0,0.971,0,0,0
D001406,PO001406,S0116,SITE_05,2026-01-15,1,0.981,0,0,0
D001407,PO001407,S0078,SITE_08,2026-01-12,1,1.0,0,0,0
D001408,PO001408,S0026,SITE_02,2026-03-29,1,0.896,0,0,0
D001409,PO001409,S0047,SITE_05,2026-03-27,1,0.918,0,0,0
D001410,PO001410,S0006,SITE_12,2025-11-24,1,0.85,0,0,0
D001411,PO001411,S0085,SITE_03,2025-12-09,0,0.911,0,0,0
D001412,PO001412,S0009,SITE_09,2026-01-08,0,0.856,0,0,0
D001413,PO001413,S0057,SITE_09,2025-12-23,0,0.866,0,1,0
D001414,PO001414,S0067,SITE_01,2025-11-09,1,0.958,0,0,0
D001415,PO001415,S0052,SITE_05,2026-01-24,1,1.0,0,0,0
D001416,PO001416,S0076,SITE_09,2026-02-09,0,0.983,0,0,0
D001417,PO001417,S0064,SITE_03,2025-11-01,0,0.987,0,0,0
D001418,PO001418,S0076,SITE_02,2025-12-01,1,0.911,0,0,0
D001419,PO001419,S0049,SITE_03,2025-11-26,1,0.984,0,0,0
D001420,PO001420,S0091,SITE_10,2026-03-15,1,0.848,0,0,0
D001421,PO001421,S0103,SITE_06,2026-02-05,0,0.817,0,0,0
D001422,PO001422,S0025,SITE_12,2026-03-04,1,0.895,0,0,0
D001423,PO001423,S0091,SITE_09,2026-03-21,0,0.947,0,1,0
D001424,PO001424,S0094,SITE_10,2026-01-04,0,1.0,0,0,0
D001425,PO001425,S0034,SITE_02,2026-03-05,0,0.901,0,1,0
D001426,PO001426,S0083,SITE_01,2026-02-27,1,0.993,0,0,0
D001427,PO001427,S0062,SITE_09,2026-04-10,0,1.0,0,0,0
D001428,PO001428,S0043,SITE_08,2025-11-17,1,0.928,0,0,0
D001429,PO001429,S0114,SITE_08,2026-01-31,0,0.837,0,1,0
D001430,PO001430,S0107,SITE_10,2025-12-14,1,0.983,0,0,0
D001431,PO001431,S0022,SITE_07,2026-02-09,1,0.965,0,0,0
D001432,PO001432,S0038,SITE_01,2025-12-07,0,0.949,0,0,0
D001433,PO001433,S0009,SITE_10,2025-12-04,1,0.9,0,0,0
D001434,PO001434,S0053,SITE_09,2026-01-05,1,0.956,0,0,0
D001435,PO001435,S0058,SITE_03,2026-03-29,1,0.959,0,0,0
D001436,PO001436,S0063,SITE_10,2025-12-12,0,0.936,0,0,0
D001437,PO001437,S0046,SITE_06,2026-04-14,1,0.853,0,0,1
D001438,PO001438,S0104,SITE_08,2025-12-19,1,0.958,0,0,0
D001439,PO001439,S0103,SITE_11,2026-03-14,1,0.896,0,0,0
D001440,PO001440,S0070,SITE_07,2026-02-02,0,0.883,0,1,0
D001441,PO001441,S0049,SITE_06,2026-03-23,1,0.989,0,0,0
D001442,PO001442,S0052,SITE_04,2026-01-30,1,0.928,0,0,0
D001443,PO001443,S0067,SITE_05,2025-11-01,0,0.973,0,0,0
D001444,PO001444,S0120,SITE_08,2026-02-13,1,0.971,0,0,0
D001445,PO001445,S0033,SITE_12,2025-10-28,0,0.992,0,0,0
D001446,PO001446,S0079,SITE_07,2025-11-16,0,0.873,0,0,0
D001447,PO001447,S0087,SITE_01,2026-02-22,0,1.0,0,0,0
D001448,PO001448,S0064,SITE_05,2025-11-25,1,0.965,0,0,0
D001449,PO001449,S0008,SITE_05,2026-03-03,1,0.848,0,0,0
D001450,PO001450,S0045,SITE_08,2025-12-28,0,0.992,0,0,0
D001451,PO001451,S0057,SITE_07,2026-01-28,0,0.964,0,0,0
D001452,PO001452,S0027,SITE_03,2026-04-25,0,0.895,0,0,0
D001453,PO001453,S0095,SITE_11,2026-03-21,1,0.935,0,0,1
D001454,PO001454,S0020,SITE_06,2025-12-02,1,0.864,0,0,0
D001455,PO001455,S0025,SITE_03,2026-01-30,0,0.983,0,0,0
D001456,PO001456,S0008,SITE_11,2025-10-29,1,0.953,0,0,0
D001457,PO001457,S0003,SITE_02,2025-12-01,1,0.949,0,0,0
D001458,PO001458,S0002,SITE_09,2026-01-27,1,0.841,0,0,0
D001459,PO001459,S0092,SITE_04,2026-01-31,1,0.805,0,0,0
D001460,PO001460,S0061,SITE_08,2026-04-16,1,0.964,0,0,0
D001461,PO001461,S0107,SITE_08,2026-02-06,0,0.743,1,1,0
D001462,PO001462,S0034,SITE_05,2025-12-15,1,0.966,0,0,0
D001463,PO001463,S0092,SITE_04,2026-01-30,0,0.94,0,0,0
D001464,PO001464,S0016,SITE_07,2025-12-10,0,0.928,0,0,0
D001465,PO001465,S0102,SITE_02,2025-11-27,1,0.94,0,0,0
D001466,PO001466,S0043,SITE_01,2026-03-02,1,0.86,0,0,0
D001467,PO001467,S0102,SITE_02,2025-11-26,1,0.851,0,0,0
D001468,PO001468,S0094,SITE_01,2025-11-21,1,1.0,0,0,0
D001469,PO001469,S0051,SITE_05,2026-04-02,1,0.884,0,0,0
D001470,PO001470,S0047,SITE_04,2026-01-18,0,0.939,0,0,0
D001471,PO001471,S0115,SITE_08,2026-04-02,0,0.907,0,0,0
D001472,PO001472,S0077,SITE_05,2026-01-03,1,0.902,0,0,0
D001473,PO001473,S0014,SITE_02,2026-01-28,0,0.912,0,0,0
D001474,PO001474,S0001,SITE_10,2026-03-03,1,0.905,0,0,0
D001475,PO001475,S0106,SITE_09,2026-01-06,1,0.9,0,0,0
D001476,PO001476,S0118,SITE_03,2025-11-20,1,0.993,0,0,0
D001477,PO001477,S0033,SITE_04,2026-04-11,1,0.909,0,0,0
D001478,PO001478,S0001,SITE_02,2025-11-07,0,0.95,0,1,0
D001479,PO001479,S0105,SITE_01,2026-01-28,0,0.969,0,0,0
D001480,PO001480,S0076,SITE_01,2026-01-14,1,0.871,0,0,0
D001481,PO001481,S0043,SITE_11,2026-01-27,1,0.964,0,0,0
D001482,PO001482,S0118,SITE_01,2026-03-09,1,0.943,0,0,0
D001483,PO001483,S0090,SITE_08,2025-11-09,1,0.984,0,0,0
D001484,PO001484,S0012,SITE_02,2026-04-11,0,0.943,0,0,0
D001485,PO001485,S0076,SITE_10,2026-04-08,1,1.0,0,0,0
D001486,PO001486,S0075,SITE_06,2026-03-20,0,1.0,0,0,0
D001487,PO001487,S0015,SITE_04,2026-02-12,1,0.905,0,0,0
D001488,PO001488,S0091,SITE_02,2025-11-24,0,0.943,0,0,0
D001489,PO001489,S0110,SITE_05,2026-03-23,0,0.906,0,1,1
D001490,PO001490,S0016,SITE_02,2025-11-09,1,0.893,0,0,0
D001491,PO001491,S0057,SITE_04,2026-03-27,1,0.941,0,0,0
D001492,PO001492,S0078,SITE_06,2025-11-18,0,0.938,0,0,0
D001493,PO001493,S0010,SITE_09,2026-03-10,1,0.95,0,0,0
D001494,PO001494,S0057,SITE_11,2026-01-13,1,0.918,0,0,0
D001495,PO001495,S0065,SITE_12,2025-12-19,1,0.917,0,0,0
D001496,PO001496,S0065,SITE_03,2026-03-12,1,0.932,0,1,0
D001497,PO001497,S0113,SITE_05,2026-02-16,0,0.933,0,0,0
D001498,PO001498,S0012,SITE_09,2026-03-03,1,0.955,0,0,0
D001499,PO001499,S0046,SITE_09,2025-12-16,1,0.841,0,0,0
D001500,PO001500,S0120,SITE_01,2025-12-10,1,0.925,0,1,0
D001501,PO001501,S0009,SITE_01,2025-12-22,1,0.875,0,0,0
D001502,PO001502,S0064,SITE_05,2026-02-17,1,1.0,0,0,0
D001503,PO001503,S0072,SITE_08,2026-03-03,0,0.907,0,0,0
D001504,PO001504,S0041,SITE_07,2025-12-13,1,0.915,0,0,0
D001505,PO001505,S0117,SITE_11,2026-04-20,1,1.0,0,1,0
D001506,PO001506,S0096,SITE_06,2025-12-21,1,0.98,0,0,0
D001507,PO001507,S0024,SITE_08,2026-02-07,1,0.903,0,0,0
D001508,PO001508,S0058,SITE_01,2026-02-04,0,0.836,1,0,0
D001509,PO001509,S0105,SITE_01,2025-11-10,0,0.888,0,0,0
D001510,PO001510,S0096,SITE_07,2026-02-23,0,0.94,0,0,0
D001511,PO001511,S0014,SITE_11,2026-04-07,0,0.946,1,0,0
D001512,PO001512,S0092,SITE_02,2026-04-15,0,0.824,0,0,0
D001513,PO001513,S0087,SITE_09,2026-03-05,1,0.945,0,0,0
D001514,PO001514,S0073,SITE_03,2026-03-15,1,0.999,0,0,0
D001515,PO001515,S0002,SITE_09,2026-02-06,1,0.933,0,0,1
D001516,PO001516,S0082,SITE_03,2026-03-14,1,0.949,0,0,0
D001517,PO001517,S0032,SITE_08,2025-12-09,1,0.904,0,0,0
D001518,PO001518,S0060,SITE_02,2025-11-08,1,1.0,0,0,0
D001519,PO001519,S0017,SITE_02,2025-12-17,1,1.0,0,0,0
D001520,PO001520,S0010,SITE_12,2026-03-18,1,0.942,0,0,0
D001521,PO001521,S0109,SITE_03,2025-12-11,0,1.0,0,0,0
D001522,PO001522,S0042,SITE_01,2026-04-22,0,0.955,0,0,0
D001523,PO001523,S0061,SITE_09,2026-02-08,1,0.958,0,0,0
D001524,PO001524,S0025,SITE_02,2025-12-08,0,0.977,0,0,0
D001525,PO001525,S0050,SITE_01,2025-12-01,0,0.768,0,0,0
D001526,PO001526,S0096,SITE_12,2026-02-04,1,0.996,1,0,0
D001527,PO001527,S0007,SITE_07,2025-11-29,0,1.0,0,0,0
D001528,PO001528,S0072,SITE_01,2026-01-25,0,0.901,0,0,0
D001529,PO001529,S0018,SITE_11,2025-12-24,1,1.0,0,0,0
D001530,PO001530,S0042,SITE_07,2026-03-21,1,0.907,0,0,0
D001531,PO001531,S0111,SITE_10,2026-02-07,0,0.952,0,0,0
D001532,PO001532,S0094,SITE_06,2025-12-10,0,0.991,0,0,1
D001533,PO001533,S0016,SITE_11,2025-12-19,0,0.902,0,0,0
D001534,PO001534,S0118,SITE_04,2026-03-29,0,0.903,0,1,0
D001535,PO001535,S0045,SITE_03,2026-05-05,0,0.977,0,0,0
D001536,PO001536,S0012,SITE_02,2026-03-16,1,0.897,0,0,0
D001537,PO001537,S0032,SITE_04,2026-04-09,0,1.0,0,0,0
D001538,PO001538,S0049,SITE_07,2025-11-24,1,0.939,0,0,0
D001539,PO001539,S0035,SITE_09,2026-04-15,1,0.85,0,0,0
D001540,PO001540,S0007,SITE_01,2026-01-08,0,1.0,0,1,0
D001541,PO001541,S0058,SITE_04,2025-11-22,1,0.936,0,0,0
D001542,PO001542,S0063,SITE_12,2026-02-18,1,0.958,0,0,0
